id,phrase,source,ragil,is_verified,visibility_tier,category,vip_source,has_notes,in_post_links,corpus_role,rule_applied,confidence,cluster_id
eec4969e-8b84-483d-96ac-c959f22c47c3,ויהי יהוה משגב לדך,contribution:צבי (OPOC),456,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b4c01a69-4e30-46de-b33c-04aa9c7912d6,ויהי יהוה משען,contribution:צבי (OPOC),517,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
4de4e1cb-fa03-4e90-a4b8-9b693f87193c,ויהרגו בשושן,contribution:צבי (OPOC),888,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d5801d96-36a1-4cb5-9b05-24adaf6b62aa,ויושיעום,contribution:צבי (OPOC),448,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
de104901-3b00-4292-afe2-8fe50720136d,ויך כל בכור במצרים,contribution:צבי (OPOC),696,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
8bd95b29-860d-44dd-8480-9b131cd556dd,וילך יוסף אחר אחיו,contribution:צבי (OPOC),456,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
611d4097-f0b7-4ce5-9c2d-b9b2296979c7,וימשחך יהוה למלך,contribution:צבי (OPOC),530,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
0f38ba6c-53ca-4c9c-8184-3afb941e360b,וינסו משנאיך,contribution:צבי (OPOC),553,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
252ff7ed-b8c0-40dd-8144-9e256a669869,ויסעו מפונן ויחנו באבת,contribution:צבי (OPOC),863,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
1f538ff8-1f05-4b99-a514-9537f3f929e9,ויעמד בארץ הצבי,contribution:צבי (OPOC),530,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
52038b73-2c25-4786-bb1f-08d80eb49c68,וכי תחדל לנדור לא יהיה בך חטא,contribution:צבי (OPOC),869,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
e63b5fb1-bf58-42d1-9a70-9f68ae47f1d2,וכל חכם לב,contribution:צבי (OPOC),156,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
dfc9f80d-f1da-44c2-afd7-d8f690e0fa91,וכפר בעדו ובעד ביתו,contribution:צבי (OPOC),888,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
62a29ef2-fa8b-49d1-8276-36d8d81e16f1,ולא מצא,contribution:צבי (OPOC),168,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b81546bc-a6e5-40d9-b78d-a64d2e7b40a3,מאכל האמונה,גיורא בן-יעקוב SMS,198,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
611b7f96-e559-494f-b01f-cb5ed46087cf,ולא מצאה,contribution:צבי (OPOC),173,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
a8fd8af0-4f1b-4a9a-8da0-a235575b7d0c,והנה ברכת ברך,contribution:צבי (OPOC),910,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
5ef89b50-96bd-4797-9a28-fb01905cbcc0,ולא קם נביא עוד בישראל,contribution:צבי (OPOC),863,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
1d24970e-ef3c-4993-a4aa-f8d0ce752412,ויקם בלילה הוא,contribution:צבי (OPOC),245,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
db1c5f15-45d3-46f7-a14a-b6ba55fa4dd1,ולא שבתם עדי,contribution:צבי (OPOC),863,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d1c12f5d-78ef-4c70-a1d1-98441c5c5578,ולדבקה בו,contribution:צבי (OPOC),155,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
8068ef02-4b21-4690-94bd-98e8e5e8c092,ולהסיר שקו מעליו ולא קבל,contribution:צבי (OPOC),1042,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
83a1d71c-572f-4a12-bebf-e75ede68abe1,סלחתי,גיורא בן-יעקוב SMS,508,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
54e43d02-82d3-44a4-b850-499a3dbd8eea,ולו יקהת עמים,contribution:צבי (OPOC),717,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
f23947af-4493-40e5-b141-af2d00989f08,ומה יש לי עוד צדקה,contribution:צבי (OPOC),680,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
9f9707de-a42a-4714-8264-4ec88e830192,תשפה,גיורא בן-יעקוב SMS,785,True,3,,,False,False,numeric_word_construct,rule:גיורא בן-יעקוב SMS,medium,
722c1d38-59d6-41e3-ad8d-2556249fe240,ונשמחה בו,contribution:צבי (OPOC),417,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
2f3adc7a-8cde-4dd7-a3eb-1f9d68d52840,ועלו אל אבי,contribution:צבי (OPOC),156,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
43c20afd-d4d5-4a17-851d-8e8935ead342,ועמדו רגליו ביום ההוא,contribution:צבי (OPOC),450,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b533f64b-888f-46e8-8ea3-19d78ae8c7bd,וקם שבט מישראל,contribution:צבי (OPOC),1038,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b376550f-d865-4e2d-82b1-971a509c7915,ורוח אלהים,contribution:צבי (OPOC),306,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b5aff437-5a73-4294-afe2-829203cdf356,ורוח יהוה,contribution:צבי (OPOC),246,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
fe5fcb6d-c315-4839-97cd-a6e8885feb51,ורועה אחד יהיה לכלם,contribution:צבי (OPOC),450,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
dca2f724-0c03-4d59-aee0-cf12d3ce2f58,ושם העצרת,contribution:צבי (OPOC),1111,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
3433bff8-4428-4a30-ac81-b21692c3540f,ושם השנית,contribution:צבי (OPOC),1111,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
17d72852-593a-49fc-a39e-0ca85ad48b15,ותאמינו,contribution:צבי (OPOC),513,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
087a6216-00b3-45bf-b366-3d72fab00ea7,ותלכנה בדרך,contribution:צבי (OPOC),737,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
62b3b9d8-ac3a-40c2-bab7-3c2a48d31a63,ותשקט הארץ,contribution:צבי (OPOC),1111,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b6709cb9-3eb5-451e-b7ec-ecf236cec6e5,זה הדבר,contribution:צבי (OPOC),223,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
6390db13-5906-44dd-b604-545d3e399d5c,זה יצרת לשחק בו,contribution:צבי (OPOC),1158,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
3c0f1523-d6dd-4872-aa64-e15f32b4a14b,זיתים,contribution:צבי (OPOC),467,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
381e94f1-0e97-4029-b189-d4b75de6f6c5,חג הסכת,contribution:צבי (OPOC),496,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d552474f-ac1a-49f2-ad66-42ede30b20fe,חנון ורחום יהוה,contribution:צבי (OPOC),400,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
07a3be63-6a55-46db-87a2-9f12e56bfe37,חנניה,contribution:צבי (OPOC),123,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
db938ea2-3361-4605-a55a-78fb4d309e4d,חסד יהוה,contribution:צבי (OPOC),98,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b85a2ec1-83e3-4038-ab7f-4c5d6b7ca2a0,חצצן,contribution:צבי (OPOC),238,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
987d12ce-d49e-48db-b66b-9d65eed25297,טוב יהוה לכל,contribution:צבי (OPOC),123,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
abee5ac3-c30f-4560-834a-6bb16a994294,טרף בפיה,contribution:צבי (OPOC),386,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
e4feba4b-9e73-43da-8144-fe75dc99168c,יבק,contribution:צבי (OPOC),112,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
236ad32b-111b-45f4-a639-0a3c71cd79e8,יברכנו אלהים,contribution:צבי (OPOC),374,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d07c5f96-914d-40e9-8b94-d9063fd305a7,יגיע כפיך,contribution:צבי (OPOC),223,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
52e9cca8-12d9-4e32-a252-21235465d3c3,יהוה אלהי ישראל,contribution:צבי (OPOC),613,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
062b3fb3-733f-4a59-86e3-f63a499ea86a,יהוה שמרך יהוה צלך על יד ימינך,contribution:צבי (OPOC),996,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
ae195b2c-1ba3-4c4e-9c4a-13a4a4952379,יוסף ברחמים,contribution:צבי (OPOC),456,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
a60694ae-5d00-46c8-af02-eb617c5800ba,יושיעני,contribution:צבי (OPOC),456,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
e47ea98b-5827-49b3-9a25-06b64a791e90,יקיר אפרים,contribution:צבי (OPOC),651,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
f1882c42-c9a3-4fd4-9a45-8a5582c1b17e,ירוצו ולא ייגעו,contribution:צבי (OPOC),448,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
5973be6d-d0f6-4e2e-a9e6-10c3f2b13e6d,יש לי סגלה,contribution:צבי (OPOC),448,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
5e4d95d7-75b0-4b51-a858-27ac90a55492,ישועות מלכו,contribution:צבי (OPOC),888,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b151493a-90f7-4ff3-a481-d3082ae45283,תשובה,גיורא בן-יעקוב SMS,713,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
1efe4d36-0ddd-4523-a2a0-e4d7005be53c,תשרי,גיורא בן-יעקוב SMS,910,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
c5394623-30c9-4a3c-87f1-fa22c2860f62,כי אמרו,contribution:צבי (OPOC),277,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
74e86a0c-3ea6-4316-865e-e964cb09941a,כי אני יהוה אלהיך מחזיק ימינך,contribution:צבי (OPOC),478,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d18fe787-90cc-4b08-88cd-fe197f487df8,זקינכם חלמות יחלמון בחוריכם חזינות יראו,גיורא בן-יעקוב SMS,1839,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
5b433a1c-31e2-4d82-8fc3-b483c0289d50,שמחת תורה,גיורא בן-יעקוב SMS,1359,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
3b71e2c1-b086-4ee4-89e6-af3f7c8c86bb,כי אני יהוה אלהיכם,contribution:צבי (OPOC),223,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
3ab73c63-2335-4e57-b4b7-04f5f7fb93ac,כי אתה יהוה האלהים,contribution:צבי (OPOC),553,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
0974047b-73ce-4c1b-aa49-210611e0a666,כי הגדיל יהוה לעשות,contribution:צבי (OPOC),914,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
91a3d2c8-8a47-4c0f-bd3c-dc41df11bb59,כי ידעתיו,contribution:צבי (OPOC),530,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
06a9e6d5-70c1-44a1-b951-44588510c9ee,כי עבד היית במצרים,contribution:צבי (OPOC),913,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
319e9254-7e1e-4635-baeb-094239a133a3,כי עוד קץ למועד,contribution:צבי (OPOC),450,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
f1e85001-7c58-4d77-a3c6-275ff90b2fa6,כי פי יהוה דבר,contribution:צבי (OPOC),352,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
616363f8-5e9c-4038-abfd-0e6263849391,כל בכור בניך תפדה,contribution:צבי (OPOC),849,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
20007d95-61e5-4a64-863c-fff14e2427da,כלי חמס,contribution:צבי (OPOC),168,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
70c2e731-776f-40e6-8de8-143afc1a4618,כמשפטם,contribution:צבי (OPOC),489,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
59ff5a96-6ae3-4d4f-a7f0-e8a55fedf59f,לא בחיל ולא בכח כי אם ברוחי,contribution:צבי (OPOC),445,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
710b3dc9-f7f4-44bd-a8f9-2d9c6d0b35f9,לאיש אשר אלה לו,contribution:צבי (OPOC),914,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
aa643e23-69fc-4544-b20f-ac1e1d94f7e2,לדר ודר,contribution:צבי (OPOC),444,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
758d244e-a705-4d6b-8aaf-af9f6ba1a173,להגיד בבקר חסדך,contribution:צבי (OPOC),448,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
3514ede2-1e79-4640-80af-8ac5d7af5b66,להוציאנו ממצרים,contribution:צבי (OPOC),618,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
4cc15388-51ea-4fae-b8d1-b3598a8ff371,להיות לאות,contribution:צבי (OPOC),888,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d71bdd8d-5e4d-41f9-9288-bd9761774be4,להיות עמה,contribution:צבי (OPOC),566,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c7ba21f3-7b23-4ddd-8cfb-52f1cec355d0,לחטאת,contribution:צבי (OPOC),448,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c9f7e144-8f98-4b55-8b6c-3ed878297993,לחסים בו,contribution:צבי (OPOC),156,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
34313117-ba48-417b-9405-931c36accbe6,לך עמי בא בחדריך,contribution:צבי (OPOC),417,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
37642c55-e105-441d-8c38-28ed1833ad9e,לכאן,contribution:צבי (OPOC),101,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
4ed03f65-f930-4e99-9c30-27626ab1b655,ללא גבול,contribution:צבי (OPOC),102,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
33292d35-b9f7-4c7b-9a84-d876092d8070,למען שמי אאריך אפי,contribution:צבי (OPOC),863,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
bbf50219-a820-49ee-84a0-0d48a5d94247,למשמרת,contribution:צבי (OPOC),1010,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
7d344e16-90ac-4c9f-8396-237572890e68,לעצמות האלה הנה אני מביא בכם,contribution:צבי (OPOC),913,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c9ce933e-4976-4e5c-897f-61459aabeaa7,לקץ הימין,contribution:צבי (OPOC),335,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
0d58578a-7706-4d1e-ac9e-1c89cdfd5fb8,לשון זהורית וחי,contribution:צבי (OPOC),1038,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
223a1b3d-a39f-464b-9c11-a8c4047d5b12,לשחק,contribution:צבי (OPOC),438,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d4fb4cd1-c4b9-484a-ab01-7ef85c5716bc,מאין,contribution:צבי (OPOC),101,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
76d93c07-def5-4770-975b-b3a1963e01e8,מאשר המית בחייו,contribution:צבי (OPOC),1032,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
a7ef1d8b-3030-417b-afe7-8ca00c787f09,מבעד לצמתך,contribution:צבי (OPOC),696,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
546281a4-2a6b-4ad7-aca8-101ce4af5f59,מבשרת ירושלם,contribution:צבי (OPOC),1528,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
e2deacb5-f7ce-4dfb-ac92-3cdde95ecf46,מגני וקרן ישעי,contribution:צבי (OPOC),849,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
e62f228a-d674-490d-b7c9-3cdfc42cfcef,מה זאת עשית,contribution:צבי (OPOC),1233,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
10605e43-78ec-41b3-96a3-32acbcdc5317,מה טבו אהליך,contribution:צבי (OPOC),128,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
9276534a-8a69-4bc6-81cb-286daaf508c0,מה רבו צרי,contribution:צבי (OPOC),553,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
2e8b185e-bf33-4c6a-aca7-c87e37c8b393,בטחון,גיורא בן-יעקוב SMS,75,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
e01932e7-0566-43e0-b55a-c1a37993ac7f,מלך,גיורא בן-יעקוב SMS,90,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
14aac387-38c5-4360-980a-803a00c77a3a,מי את בתי,contribution:צבי (OPOC),863,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
f46eea2e-5ac6-4f96-8905-ba7ad2a12a24,מי שמע כזאת,contribution:צבי (OPOC),888,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
f35c7a3f-0619-4a7d-bde8-e1f33a2499f7,חפש,גיורא בן-יעקוב SMS,388,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
7830ef84-55ea-4160-8af1-9b7ec321e3db,רישא דלא ידע ולא אתידע,גיורא בן-יעקוב SMS,1152,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
30566421-834c-4998-a0ee-3b5049d251cf,חסידות,גיורא בן-יעקוב SMS,488,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
2936e5c6-955f-47a4-87a8-dd97404293ba,ברסלבר,גיורא בן-יעקוב SMS,494,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
83f255e6-8468-452b-8f8c-7747641f4541,מן העולם עד העולם,contribution:צבי (OPOC),466,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b1833fe2-e7b3-4feb-a6a5-47c5fab731f3,מקדשו,contribution:צבי (OPOC),450,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
5a34fc0b-1ef8-4300-b303-c71387ac6b7f,משיח בן דוד בא על החמור,contribution:צבי (OPOC),786,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
4f76ab1a-61bb-4f70-a243-0ae33ec32663,ישות,גיורא בן-יעקוב SMS,716,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
64325d5a-f569-4205-bceb-76d3c6aed294,עצבות,גיורא בן-יעקוב SMS,568,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
1777bebf-0e24-4095-9df2-20261f7dd124,משיח נראה בענן,contribution:צבי (OPOC),786,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
37c58d0c-c50d-49c6-818a-cc90e9910f79,מתנה טובה,contribution:צבי (OPOC),517,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
7ecf41df-fbee-4474-a066-984445567dae,נגהם,contribution:צבי (OPOC),98,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
57e38af8-43cc-4c24-9621-9505ddfd805d,מותרות,גיורא בן-יעקוב SMS,1052,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
b753e2c8-fd55-4ad9-b35b-f8f84eeb2f8b,נגילה,contribution:צבי (OPOC),98,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d924989b-3d06-4128-afd4-a5dff7689641,נחית בחסדך,contribution:צבי (OPOC),562,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
74f303bf-6d54-49bf-83bb-102c823633ef,שפלות תפלה,גיורא בן-יעקוב SMS,1331,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
1fb83edc-250f-40f8-b2a4-efa0f8080110,מקימי מעפר דל מאשפת ירים אביון,גיורא בן-יעקוב SMS,1774,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
39b65b71-08eb-4998-8f16-1e0daf222814,ברכי נפשי את יהוה וכל קרבי את שם קדשו,גיורא בן-יעקוב SMS,2618,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
3b4d59b9-c8c1-4c0f-801d-c294ad3deb18,לב אהרן חשן המשפט אורים ותמים,גיורא בן-יעקוב SMS,1833,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
46d60b13-8a74-4808-a183-5943446a9133,חכמה בינה דעת חסד גבורה תפארת נצח הוד יסוד מלכות,גיורא בן-יעקוב SMS,2722,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
5c5ef8bc-4122-44b7-a120-9afe01667f4e,איש תורה אשה תורה,גיורא בן-יעקוב SMS,1839,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
67a4e24e-8d89-4c9c-8c69-fc23f9bb9a76,והאיש משה ענו מאד מכל האדם אשר על פני האדמה,גיורא בן-יעקוב SMS,1774,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
6fdd347a-5335-4cdd-9ff0-b0dbac692fbf,אנה אמצאך רבונו של עולם ואנה לא אמצאך רבונו של עולם,גיורא בן-יעקוב SMS,1933,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
8dee5515-b22a-431c-af18-1643969151bb,הריני מקבל עלי מצות עשה של ואהבת לרעך כמוך,גיורא בן-יעקוב SMS,2618,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
a56850bb-bb29-4ac6-8322-73ceffe7524e,תורת החסידות,גיורא בן-יעקוב SMS,1499,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
adb582ed-d539-4703-8305-7d0bda30245d,ונושבו הערים והחרבות תבנינה,גיורא בן-יעקוב SMS,1839,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
af12e349-6162-4468-8bef-295ed2f843d2,אפשר להתיחד עם יהוה בכל רגע,גיורא בן-יעקוב SMS,1499,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
d00e1095-0766-41d3-9de1-884db2c06d7c,תורה תורה תורה,גיורא בן-יעקוב SMS,1833,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
4905c4f5-f764-4a48-8f86-3106e06054b9,תשפד,גיורא בן-יעקוב SMS,784,True,3,,,False,False,numeric_word_construct,rule:גיורא בן-יעקוב SMS,medium,
0a24a39e-0160-429c-9d53-7f258a44ab7d,נחם,contribution:צבי (OPOC),98,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
0305cc2e-abba-49fd-8014-e8a4bcefcf44,להפוך את החשך,גיורא בן-יעקוב SMS,875,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
a05fa781-de87-4d04-a912-7be44393f018,היטיבה יהוה לטובים ולישרים בלבותם,גיורא בן-יעקוב SMS,1240,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
a0d810d9-1de8-49bb-9250-18f759630c2b,ישות ישות,גיורא בן-יעקוב SMS,1432,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
342ad1a6-ae1a-419b-b498-f169f122d157,נתתי בענן,contribution:צבי (OPOC),1032,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c240360c-f7f0-4bf6-a6cf-2d0f8faf2273,עבדת הצדקה,contribution:צבי (OPOC),680,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
bf4f5526-4bb5-46b9-bcd9-5ee3ae00ecb7,עד שקרים לא ינקה ויפיח כזבים לא ימלט,contribution:צבי (OPOC),1233,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
a1a30637-014b-456a-a92b-b6c7bf0e734b,בז באדר מת משה ובז באדר נולד,גיורא בן-יעקוב SMS,1313,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
a3ddf44c-5baf-4deb-8f0c-7a23b588a2f5,מאין באת לאן אתה הולך,גיורא בן-יעקוב SMS,1052,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
a4379d8d-a21f-457b-9f27-3775683462b4,מורנו הבעל שם טוב אדמור הזקן,גיורא בן-יעקוב SMS,1179,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
91f3f941-4533-4754-89a7-5cb00f8225e0,עולם התקון,גיורא בן-יעקוב SMS,707,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
9274c01d-1371-43e9-9d4d-c1c412f9b630,האמונה הפשוטה שיהוה הוא הכל והכל הוא יהוה,גיורא בן-יעקוב SMS,1004,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
aa7fa435-180c-47c4-8d80-c05660573208,נמתיק סוד,גיורא בן-יעקוב SMS,670,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
afb7eb8b-22fb-4376-93ab-c77224e64f7c,דרך ארץ קדמה לתורה,גיורא בן-יעקוב SMS,1305,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
